Date,Advertiser,Device,Clicks,Cost,Impressions,Accounts_Opened,Funded_Units
7/3/2021,Bank of America Merrill Edge,Desktop,209,922.269998,2835,7.12,5.3
7/4/2021,Bank of America Merrill Edge,Desktop,121,583.9,2120,3.56,2.66
7/4/2021,Bank of America Merrill Edge,Mobile,107,771.01,1333,1.78,1.35
7/4/2021,Bank of America Merrill Edge,Tablet,10,14.04,136,0,0
7/5/2021,Bank of America Merrill Edge,Desktop,241,1254.7,3218,3.56,2.65
7/5/2021,Bank of America Merrill Edge,Tablet,15,126.77,184,0,0
7/5/2021,Bank of America Merrill Edge,Mobile,150,783.82,1895,0,0
7/6/2021,Bank of America Merrill Edge,Desktop,622,2542.929998,8323,21.36,15.94
7/6/2021,Bank of America Merrill Edge,Mobile,303,1140.48,3155,7.12,5.26
7/6/2021,Bank of America Merrill Edge,Tablet,13,46.73,266,0,0
7/7/2021,Bank of America Merrill Edge,Tablet,19,66.09,297,0,0
7/7/2021,Bank of America Merrill Edge,Desktop,616,2442.219998,8448,17.8,13.44
7/7/2021,Bank of America Merrill Edge,Mobile,293,1248.549999,2975,3.56,2.63
7/8/2021,Bank of America Merrill Edge,Desktop,542,2157.859997,7884,19.58,14.63
7/8/2021,Bank of America Merrill Edge,Mobile,302,1175.769999,2981,3.56,2.63
7/8/2021,Bank of America Merrill Edge,Tablet,18,19.66,283,1.78,1.34
7/9/2021,Bank of America Merrill Edge,Tablet,14,55.05,273,0,0
7/9/2021,Bank of America Merrill Edge,Mobile,324,1294.439999,2977,0.89,0.67
7/9/2021,Bank of America Merrill Edge,Desktop,537,1818.239999,7671,23.14,17.37
7/10/2021,Bank of America Merrill Edge,Desktop,192,908.91,2961,3.56,2.68
7/10/2021,Bank of America Merrill Edge,Mobile,179,922.7,1658,0,0
7/10/2021,Bank of America Merrill Edge,Tablet,8,25.88,180,1.78,1.35
7/11/2021,Bank of America Merrill Edge,Mobile,127,643.049999,1553,0,0
7/11/2021,Bank of America Merrill Edge,Desktop,202,809.379999,2858,7.12,5.32
7/11/2021,Bank of America Merrill Edge,Tablet,8,71.91,130,0,0
7/12/2021,Bank of America Merrill Edge,Desktop,597,2172.199997,8532,17.8,13.34
7/12/2021,Bank of America Merrill Edge,Tablet,18,72.33,337,0,0
7/12/2021,Bank of America Merrill Edge,Mobile,317,1472.02,2998,8.9,6.58
7/13/2021,Bank of America Merrill Edge,Mobile,315,1300.5,2975,9.78,7.44
7/13/2021,Bank of America Merrill Edge,Tablet,21,44.42,267,0,0
7/13/2021,Bank of America Merrill Edge,Desktop,599,2494.61,7985,13.35,9.99
7/14/2021,Bank of America Merrill Edge,Desktop,568,2050.849999,8317,22.24,16.64
7/14/2021,Bank of America Merrill Edge,Mobile,319,1480.199999,3119,3.56,2.7
7/14/2021,Bank of America Merrill Edge,Tablet,14,53.33,285,0,0
7/15/2021,Bank of America Merrill Edge,Desktop,501,1930.439999,7445,13.35,9.95
7/15/2021,Bank of America Merrill Edge,Tablet,19,44.459999,270,0,0
7/15/2021,Bank of America Merrill Edge,Mobile,229,946.669998,2759,3.56,2.7
7/16/2021,Bank of America Merrill Edge,Desktop,498,2080.65,6970,24.03,18.01
7/16/2021,Bank of America Merrill Edge,Mobile,301,1028.739999,2785,3.56,2.7
7/16/2021,Bank of America Merrill Edge,Tablet,18,122.22,261,0,0
7/17/2021,Bank of America Merrill Edge,Tablet,7,10.26,138,0,0
7/17/2021,Bank of America Merrill Edge,Mobile,159,930.51,1686,0,0
7/17/2021,Bank of America Merrill Edge,Desktop,215,1096.51,2892,5.34,4
7/18/2021,Bank of America Merrill Edge,Desktop,172,765.64,2613,9.79,7.18
7/18/2021,Bank of America Merrill Edge,Tablet,6,17.25,127,0,0
7/18/2021,Bank of America Merrill Edge,Mobile,117,869.329999,1546,1.78,1.28
7/19/2021,Bank of America Merrill Edge,Tablet,22,99.309999,272,0,0
7/19/2021,Bank of America Merrill Edge,Desktop,597,2116.899998,8703,20.47,15.26
7/19/2021,Bank of America Merrill Edge,Mobile,327,1492.109999,2964,4.45,3.27
7/20/2021,Bank of America Merrill Edge,Mobile,356,1424.72,3147,10.68,8
7/20/2021,Bank of America Merrill Edge,Desktop,672,2291.429998,8436,21.36,15.9
7/20/2021,Bank of America Merrill Edge,Tablet,12,75.75,315,0,0
7/21/2021,Bank of America Merrill Edge,Desktop,612,2615.749997,8729,23.14,17.16
7/21/2021,Bank of America Merrill Edge,Mobile,337,1571.239997,3160,5.34,3.98
7/21/2021,Bank of America Merrill Edge,Tablet,23,144.7,310,0,0
7/22/2021,Bank of America Merrill Edge,Tablet,22,60.07,294,0,0
7/22/2021,Bank of America Merrill Edge,Mobile,290,1254.059999,3001,1.78,1.28
7/22/2021,Bank of America Merrill Edge,Desktop,546,2095.04,7650,13.35,10.01
7/23/2021,Bank of America Merrill Edge,Desktop,493,1904.269996,7830,16.02,12.05
7/23/2021,Bank of America Merrill Edge,Mobile,305,1163.479999,2983,1.78,1.35
7/23/2021,Bank of America Merrill Edge,Tablet,23,14.24,310,0,0
7/24/2021,Bank of America Merrill Edge,Mobile,141,639.209999,1655,5.34,4.05
7/24/2021,Bank of America Merrill Edge,Tablet,8,15.12,157,0,0
7/24/2021,Bank of America Merrill Edge,Desktop,181,620.77,2822,6.23,4.72
7/25/2021,Bank of America Merrill Edge,Tablet,15,71.06,137,0,0
7/25/2021,Bank of America Merrill Edge,Desktop,181,892.08,2771,6.23,4.64
7/25/2021,Bank of America Merrill Edge,Mobile,109,731.36,1593,7.12,5.3
7/26/2021,Bank of America Merrill Edge,Desktop,603,2444.2,8351,18.69,14.01
7/26/2021,Bank of America Merrill Edge,Tablet,18,87.3,312,0,0
7/26/2021,Bank of America Merrill Edge,Mobile,283,1205.24,3026,7.12,5.4
7/27/2021,Bank of America Merrill Edge,Mobile,284,1034.969999,2911,2.67,1.92
7/27/2021,Bank of America Merrill Edge,Tablet,24,165.64,251,0,0
7/27/2021,Bank of America Merrill Edge,Desktop,578,2857.799999,7768,14.24,10.68
7/28/2021,Bank of America Merrill Edge,Desktop,594,2279.129999,8074,21.36,15.93
7/28/2021,Bank of America Merrill Edge,Mobile,310,925.379999,2981,8.01,5.86
7/28/2021,Bank of America Merrill Edge,Tablet,30,75.82,236,0.89,0.67
7/29/2021,Bank of America Merrill Edge,Tablet,25,71.049999,322,0,0
7/29/2021,Bank of America Merrill Edge,Desktop,604,2649.7,8144,22.25,16.69
7/29/2021,Bank of America Merrill Edge,Mobile,286,1127.64,3055,4.45,3.37
7/30/2021,Bank of America Merrill Edge,Desktop,553,2109.49,7143,18.69,13.97
7/30/2021,Bank of America Merrill Edge,Mobile,299,1150.99,2656,14.24,10.45
7/30/2021,Bank of America Merrill Edge,Tablet,24,105.72,310,0,0
7/31/2021,Bank of America Merrill Edge,Tablet,10,54.91,205,0.89,0.67
7/31/2021,Bank of America Merrill Edge,Mobile,258,1033.17,2293,1.78,1.28
7/31/2021,Bank of America Merrill Edge,Desktop,320,1091.81,4115,5.34,4
8/1/2021,Bank of America Merrill Edge,Tablet,15,43.38,160,0,0
8/1/2021,Bank of America Merrill Edge,Mobile,132,836.12,1708,2.67,2.02
8/1/2021,Bank of America Merrill Edge,Desktop,248,1152.679999,3057,4.45,3.3
8/2/2021,Bank of America Merrill Edge,Mobile,350,806.16,3054,2.67,1.92
8/2/2021,Bank of America Merrill Edge,Tablet,24,61.05,308,0,0
8/2/2021,Bank of America Merrill Edge,Desktop,653,2621.519997,8960,17.8,13.27
8/3/2021,Bank of America Merrill Edge,Tablet,24,72.11,309,0.89,0.64
8/3/2021,Bank of America Merrill Edge,Mobile,334,1007.289999,3109,8.9,6.68
8/3/2021,Bank of America Merrill Edge,Desktop,571,1896.19,8531,16.91,12.81
8/4/2021,Bank of America Merrill Edge,Desktop,581,2046.849997,8350,17.8,13.31
8/4/2021,Bank of America Merrill Edge,Tablet,16,24.61,306,0,0
8/4/2021,Bank of America Merrill Edge,Mobile,352,1181.47,3077,9.79,7.42
8/5/2021,Bank of America Merrill Edge,Tablet,18,83.319999,265,0,0
8/5/2021,Bank of America Merrill Edge,Desktop,553,1947.87,8298,22.25,16.57
8/5/2021,Bank of America Merrill Edge,Mobile,315,897.949999,3110,1.78,1.35
8/6/2021,Bank of America Merrill Edge,Tablet,12,15.62,267,0,0
8/6/2021,Bank of America Merrill Edge,Desktop,543,1865.689999,7722,16.91,12.63
8/6/2021,Bank of America Merrill Edge,Mobile,270,893.229999,2926,6.23,4.73
8/7/2021,Bank of America Merrill Edge,Tablet,11,80.07,176,0,0
8/7/2021,Bank of America Merrill Edge,Desktop,214,816.59,3138,5.34,3.94
8/7/2021,Bank of America Merrill Edge,Mobile,123,638.1,1876,1.78,1.35
8/8/2021,Bank of America Merrill Edge,Tablet,9,49.96,207,0,0
8/8/2021,Bank of America Merrill Edge,Mobile,147,698.46,1930,2.67,2.02
8/8/2021,Bank of America Merrill Edge,Desktop,216,1197.699999,3102,8.9,6.59
8/9/2021,Bank of America Merrill Edge,Mobile,342,1028.59,3046,8.9,6.75
8/9/2021,Bank of America Merrill Edge,Tablet,24,57.84,293,0,0
8/9/2021,Bank of America Merrill Edge,Desktop,625,2063.539999,8784,21.36,15.88
8/10/2021,Bank of America Merrill Edge,Desktop,599,2167.71,8748,28.48,21.47
8/10/2021,Bank of America Merrill Edge,Mobile,351,1231.009999,3210,5.34,3.91
8/10/2021,Bank of America Merrill Edge,Tablet,15,50.42,277,0,0
8/11/2021,Bank of America Merrill Edge,Desktop,533,1790.53,8129,22.25,16.8
8/11/2021,Bank of America Merrill Edge,Mobile,311,1124.65,2917,5.34,3.98
8/11/2021,Bank of America Merrill Edge,Tablet,20,129.73,300,0,0
8/12/2021,Bank of America Merrill Edge,Desktop,526,1926.32,7813,19.58,14.51
8/12/2021,Bank of America Merrill Edge,Tablet,15,58.11,300,0,0
8/12/2021,Bank of America Merrill Edge,Mobile,315,1312.979998,2880,2.67,2.02
8/13/2021,Bank of America Merrill Edge,Mobile,327,1062.85,2890,4.45,3.31
8/13/2021,Bank of America Merrill Edge,Tablet,22,89.929999,304,0,0
8/13/2021,Bank of America Merrill Edge,Desktop,486,1997.529999,7083,12.46,9.29
8/14/2021,Bank of America Merrill Edge,Desktop,204,896.14,2911,4.45,3.3
8/14/2021,Bank of America Merrill Edge,Tablet,10,44.43,172,0,0
8/14/2021,Bank of America Merrill Edge,Mobile,166,945.13,1625,1.78,1.35
8/15/2021,Bank of America Merrill Edge,Mobile,142,740.93,1587,0,0
8/15/2021,Bank of America Merrill Edge,Desktop,191,934.969999,2631,6.23,4.65
8/15/2021,Bank of America Merrill Edge,Tablet,6,7.1,139,0.89,0.67
8/16/2021,Bank of America Merrill Edge,Mobile,270,907.999999,2777,8.01,5.96
8/16/2021,Bank of America Merrill Edge,Tablet,15,11.2,266,0,0
8/16/2021,Bank of America Merrill Edge,Desktop,585,2305.479999,7989,22.25,16.65
8/17/2021,Bank of America Merrill Edge,Tablet,14,25.06,279,0,0
8/17/2021,Bank of America Merrill Edge,Mobile,326,1262.05,2833,12.46,9.46
8/17/2021,Bank of America Merrill Edge,Desktop,547,2417.769999,7599,26.69,19.98
8/18/2021,Bank of America Merrill Edge,Desktop,492,2237.559999,7218,18.69,13.97
8/18/2021,Bank of America Merrill Edge,Tablet,19,42.38,302,0,0
8/18/2021,Bank of America Merrill Edge,Mobile,321,1053.78,2684,8.01,5.76
8/19/2021,Bank of America Merrill Edge,Desktop,537,2527.73,7053,18.69,13.89
8/19/2021,Bank of America Merrill Edge,Tablet,17,73.59,277,0,0
8/19/2021,Bank of America Merrill Edge,Mobile,236,902.619999,2622,3.56,2.7
8/20/2021,Bank of America Merrill Edge,Mobile,274,1349.63,2665,6.23,4.66
8/20/2021,Bank of America Merrill Edge,Desktop,456,2124.149999,6777,13.35,10.03
8/20/2021,Bank of America Merrill Edge,Tablet,11,27.109999,225,0,0
8/21/2021,Bank of America Merrill Edge,Desktop,218,1162.269999,2880,3.56,2.66
8/21/2021,Bank of America Merrill Edge,Tablet,9,38.959999,150,0,0
8/21/2021,Bank of America Merrill Edge,Mobile,172,794.28,1701,1.78,1.35
8/22/2021,Bank of America Merrill Edge,Mobile,119,1029.57,1418,3.56,2.7
8/22/2021,Bank of America Merrill Edge,Desktop,195,1063.4,2576,6.23,4.58
8/22/2021,Bank of America Merrill Edge,Tablet,11,106.21,132,0,0
8/23/2021,Bank of America Merrill Edge,Desktop,633,2507.229999,8390,16.91,12.53
8/23/2021,Bank of America Merrill Edge,Mobile,334,1182.889997,3010,5.34,3.94
8/23/2021,Bank of America Merrill Edge,Tablet,13,48.629999,287,0,0
8/24/2021,Bank of America Merrill Edge,Tablet,7,39.43,380,0,0
8/24/2021,Bank of America Merrill Edge,Desktop,591,2435.64,9280,23.14,17.36
8/24/2021,Bank of America Merrill Edge,Mobile,405,1702.369998,6759,1.78,1.35
8/25/2021,Bank of America Merrill Edge,Tablet,15,33.5,441,0,0
8/25/2021,Bank of America Merrill Edge,Desktop,601,2457.989999,9070,21.36,15.68
8/25/2021,Bank of America Merrill Edge,Mobile,430,1852.229999,7410,4.45,3.14
8/26/2021,Bank of America Merrill Edge,Mobile,386,1734.259999,6954,4.45,3.2
8/26/2021,Bank of America Merrill Edge,Tablet,15,41.57,328,0,0
8/26/2021,Bank of America Merrill Edge,Desktop,481,2064.949999,7990,23.14,17.27
8/27/2021,Bank of America Merrill Edge,Mobile,417,1912.239999,7302,5.34,3.98
8/27/2021,Bank of America Merrill Edge,Tablet,18,109.05,451,0,0
8/27/2021,Bank of America Merrill Edge,Desktop,638,2255.569999,8844,21.36,15.93
8/28/2021,Bank of America Merrill Edge,Tablet,14,63.44,264,0,0
8/28/2021,Bank of America Merrill Edge,Desktop,268,1188.419998,3738,5.34,3.93
8/28/2021,Bank of America Merrill Edge,Mobile,247,1412.409999,5546,2.67,2.02
8/29/2021,Bank of America Merrill Edge,Mobile,203,1100.949999,5991,0.89,0.67
8/29/2021,Bank of America Merrill Edge,Tablet,8,29.42,235,0,0
8/29/2021,Bank of America Merrill Edge,Desktop,203,1005.17,3426,8.9,6.72
8/30/2021,Bank of America Merrill Edge,Desktop,667,2498.189998,9246,27.59,20.89
8/30/2021,Bank of America Merrill Edge,Mobile,425,1957.129997,8475,6.23,4.72
8/30/2021,Bank of America Merrill Edge,Tablet,11,71.29,385,0,0
8/31/2021,Bank of America Merrill Edge,Mobile,445,2071.57,9633,5.34,4.05
8/31/2021,Bank of America Merrill Edge,Desktop,596,2282.769996,8271,31.15,23.11
8/31/2021,Bank of America Merrill Edge,Tablet,15,100.38,379,0,0
9/1/2021,Bank of America Merrill Edge,Mobile,596,2120.81,11780,9.79,7.42
9/1/2021,Bank of America Merrill Edge,Desktop,1058,2897.469999,10205,39.16,29.48
9/1/2021,Bank of America Merrill Edge,Tablet,43,119.139999,497,0,0
9/2/2021,Bank of America Merrill Edge,Desktop,1268,3448.74,9851,38.26,28.79
9/2/2021,Bank of America Merrill Edge,Tablet,41,65.96,402,0,0
9/2/2021,Bank of America Merrill Edge,Mobile,486,1482.309999,5122,10.68,8.03
9/3/2021,Bank of America Merrill Edge,Tablet,26,41.78,357,0.89,0.67
9/3/2021,Bank of America Merrill Edge,Desktop,1043,2673.359998,8349,40.05,29.93
9/3/2021,Bank of America Merrill Edge,Mobile,481,1626.249999,4678,11.57,8.67
9/4/2021,Bank of America Merrill Edge,Mobile,220,1032.78,2970,4.45,3.37
9/4/2021,Bank of America Merrill Edge,Desktop,397,1502.32,3420,10.68,7.85
9/4/2021,Bank of America Merrill Edge,Tablet,22,117.61,227,0.89,0.67
9/5/2021,Bank of America Merrill Edge,Desktop,332,1384.319999,2845,16.02,12.02
9/5/2021,Bank of America Merrill Edge,Tablet,7,25.29,189,0,0
9/5/2021,Bank of America Merrill Edge,Mobile,189,1143.81,2911,3.56,2.63
9/6/2021,Bank of America Merrill Edge,Desktop,380,2090.649998,3359,6.23,4.68
9/6/2021,Bank of America Merrill Edge,Tablet,17,47.1,223,0.89,0.67
9/6/2021,Bank of America Merrill Edge,Mobile,241,1373.59,3330,0,0
9/7/2021,Bank of America Merrill Edge,Mobile,491,2145.81,5120,5.34,4.05
9/7/2021,Bank of America Merrill Edge,Tablet,39,63.72,370,0,0
9/7/2021,Bank of America Merrill Edge,Desktop,1125,3663.869996,9277,42.72,32.07
9/8/2021,Bank of America Merrill Edge,Desktop,1002,2550.359999,8518,35.6,26.67
9/8/2021,Bank of America Merrill Edge,Tablet,39,147.86,346,0,0
9/8/2021,Bank of America Merrill Edge,Mobile,461,1543.129999,5141,10.68,7.96
9/9/2021,Bank of America Merrill Edge,Mobile,464,1782.13,4874,21.36,15.96
9/9/2021,Bank of America Merrill Edge,Tablet,43,146.14,389,0,0
9/9/2021,Bank of America Merrill Edge,Desktop,1033,3643.969995,8483,28.48,21.43
9/10/2021,Bank of America Merrill Edge,Mobile,440,1926.38,5009,20.47,15.46
9/10/2021,Bank of America Merrill Edge,Tablet,31,37.05,319,2.67,2.02
9/10/2021,Bank of America Merrill Edge,Desktop,916,3206.719999,8100,29.37,22
9/11/2021,Bank of America Merrill Edge,Desktop,360,1379.689999,3014,9.79,7.37
9/11/2021,Bank of America Merrill Edge,Tablet,10,27.82,165,0,0
9/11/2021,Bank of America Merrill Edge,Mobile,240,1209.839999,3202,5.34,4.05
9/12/2021,Bank of America Merrill Edge,Mobile,240,1337.96,3405,4.45,3.38
9/12/2021,Bank of America Merrill Edge,Tablet,14,63.01,165,0,0
9/12/2021,Bank of America Merrill Edge,Desktop,331,1156.379998,2966,6.23,4.71
9/13/2021,Bank of America Merrill Edge,Tablet,56,147.32,365,2.67,2.02
9/13/2021,Bank of America Merrill Edge,Desktop,1167,3799.099998,8784,45.38,33.94
9/13/2021,Bank of America Merrill Edge,Mobile,511,2179.379999,6359,6.23,4.72
9/14/2021,Bank of America Merrill Edge,Mobile,458,1686.429999,6369,8.01,5.93
9/14/2021,Bank of America Merrill Edge,Desktop,1025,3265.32,8470,42.72,31.97
9/14/2021,Bank of America Merrill Edge,Tablet,43,82.35,360,0,0
9/15/2021,Bank of America Merrill Edge,Mobile,433,1754.519999,7004,16.02,12.14
9/15/2021,Bank of America Merrill Edge,Tablet,53,273.35,396,2.67,2.02
9/15/2021,Bank of America Merrill Edge,Desktop,1086,4289.48,9399,43.61,32.8
9/16/2021,Bank of America Merrill Edge,Mobile,1129,5218.389996,35030,11.57,8.47
9/16/2021,Bank of America Merrill Edge,Desktop,1674,8000.009996,48635,32.92,24.51
9/16/2021,Bank of America Merrill Edge,Tablet,50,257.789998,2357,0,0
9/17/2021,Bank of America Merrill Edge,Tablet,89,572.799998,5093,0,0
9/17/2021,Bank of America Merrill Edge,Desktop,2952,19573.11999,135229,46.28,33.8
9/17/2021,Bank of America Merrill Edge,Mobile,2060,10198.75999,100615,8.9,6.75
9/18/2021,Bank of America Merrill Edge,Desktop,1538,10808.25999,68712,13.35,9.3
9/18/2021,Bank of America Merrill Edge,Tablet,63,474.45,3448,1.78,1.12
9/18/2021,Bank of America Merrill Edge,Mobile,1684,8856.499995,62332,12.46,8.99
9/19/2021,Bank of America Merrill Edge,Mobile,1599,8639.749989,65152,16.91,11.56
9/19/2021,Bank of America Merrill Edge,Tablet,76,501.689999,3674,0,0
9/19/2021,Bank of America Merrill Edge,Desktop,1687,12620.15,70660,24.03,17.74
9/20/2021,Bank of America Merrill Edge,Desktop,2942,20069.67999,139619,50.73,37.42
9/20/2021,Bank of America Merrill Edge,Tablet,133,890.619997,5563,0.89,0.56
9/20/2021,Bank of America Merrill Edge,Mobile,2195,11912.41999,97719,15.13,11.25
9/21/2021,Bank of America Merrill Edge,Mobile,1428,7987.259997,63491,24.03,17.93
9/21/2021,Bank of America Merrill Edge,Tablet,89,508.109999,4583,1.78,1.35
9/21/2021,Bank of America Merrill Edge,Desktop,2398,14512.92999,108126,49.83,36.95
9/22/2021,Bank of America Merrill Edge,Desktop,2316,13843.48999,101267,27.59,20.32
9/22/2021,Bank of America Merrill Edge,Mobile,1419,6998.369997,62368,25.81,19.12
9/22/2021,Bank of America Merrill Edge,Tablet,62,414.209999,4228,4.45,3.37
9/23/2021,Bank of America Merrill Edge,Mobile,1367,7067.909991,52551,15.13,11.01
9/23/2021,Bank of America Merrill Edge,Tablet,82,467.749999,3840,2.67,1.91
9/23/2021,Bank of America Merrill Edge,Desktop,2246,13511.48999,90773,57.85,42.08
9/24/2021,Bank of America Merrill Edge,Desktop,2223,12661.38999,84115,44.5,33.12
9/24/2021,Bank of America Merrill Edge,Tablet,49,212.77,3445,0,0
9/24/2021,Bank of America Merrill Edge,Mobile,1351,6936.269993,47393,21.36,16.1
9/25/2021,Bank of America Merrill Edge,Mobile,941,5262.689996,37424,7.12,4.94
9/25/2021,Bank of America Merrill Edge,Desktop,1428,8324.109993,59697,17.8,13
9/25/2021,Bank of America Merrill Edge,Tablet,42,294.609999,2516,0,0
9/26/2021,Bank of America Merrill Edge,Desktop,1511,8992.389991,60198,19.58,14.71
9/26/2021,Bank of America Merrill Edge,Tablet,57,373.639999,2582,0,0
9/26/2021,Bank of America Merrill Edge,Mobile,879,5213.619992,37925,9.79,7.08
9/27/2021,Bank of America Merrill Edge,Tablet,66,272.889999,3572,1.78,1.35
9/27/2021,Bank of America Merrill Edge,Desktop,2455,13931.50998,97595,53.4,39.36
9/27/2021,Bank of America Merrill Edge,Mobile,1357,7319.489996,52089,10.68,8.1
9/28/2021,Bank of America Merrill Edge,Mobile,1960,9387.119993,70970,18.69,13.36
9/28/2021,Bank of America Merrill Edge,Tablet,89,423.67,4339,0.89,0.67
9/28/2021,Bank of America Merrill Edge,Desktop,2470,14535.13999,105422,44.5,32.29
9/29/2021,Bank of America Merrill Edge,Desktop,2445,14636.11999,104587,52.51,38.13
9/29/2021,Bank of America Merrill Edge,Mobile,1645,7950.899994,70767,11.57,8.28
9/29/2021,Bank of America Merrill Edge,Tablet,98,509.669999,4260,0,0
9/30/2021,Bank of America Merrill Edge,Desktop,2273,14696.16999,95138,52.51,38.65
9/30/2021,Bank of America Merrill Edge,Mobile,1441,7469.649991,63135,21.36,15.68
9/30/2021,Bank of America Merrill Edge,Tablet,94,600.98,3993,2.67,1.99
10/1/2021,Bank of America Merrill Edge,Mobile,1576,7869.139987,66421,13.35,9.48
10/1/2021,Bank of America Merrill Edge,Tablet,77,525.389999,3772,0.89,0.56
10/1/2021,Bank of America Merrill Edge,Desktop,2484,14164.74999,89310,39.15,28.22
10/2/2021,Bank of America Merrill Edge,Mobile,1178,6427.759999,52325,7.12,5.17
10/2/2021,Bank of America Merrill Edge,Desktop,1493,9894.399996,61253,24.03,17.12
10/2/2021,Bank of America Merrill Edge,Tablet,62,435.55,3047,1.78,1.35
10/3/2021,Bank of America Merrill Edge,Tablet,71,587.96,3283,0,0
10/3/2021,Bank of America Merrill Edge,Desktop,1587,10385.3,66573,23.14,16.24
10/3/2021,Bank of America Merrill Edge,Mobile,1129,6687.629995,49890,6.23,4.38
10/4/2021,Bank of America Merrill Edge,Desktop,2847,17743.87999,107595,60.51,45.45
10/4/2021,Bank of America Merrill Edge,Tablet,100,531.859999,4454,0,0
